HouseID,Address,ListingPrice,Bedrooms,Bathrooms,SquareFootage,LotSize_Acres,YearBuilt,PropertyType,Status
2a09cac3-be05-4c95-b6b3-6db3be245830,"1549 Blanchard Mountain Apt. 155, Piscataway, NJ 07866",1303813,6,3.5,3725,1.47,1976,Multi-Family,For Sale
e20cdf9d-2371-43d6-a660-1dd21ce7d6a8,"28989 Hunt Village, Piscataway, NJ 07578",3705317,7,6.0,7000,2.65,1942,Single Family,For Sale
f9489a44-15dc-401f-9b70-05141442f330,"954 Allen Fields, Montgomery, NJ 07102",1781513,4,6.0,5149,2.44,1961,Condo,For Sale
abefc8ad-ed0e-4c27-80a6-f50ccf4c8cec,"576 Joe Track, Woodbridge, NJ 08370",807551,4,1.5,2809,0.74,1966,Single Family,For Sale
5184e511-0a31-40c1-b73e-5ee09330e4f8,"0058 Laura Greens Suite 871, South Brunswick, NJ 07524",3924197,3,6.0,5369,4.84,2024,Single Family,For Sale
2157a506-7560-42c0-a9d0-c161cd599c2d,"116 Parker Island Suite 735, Plainsboro, NJ 07944",1597599,6,4.0,3865,0.75,1988,Single Family,For Sale
d4c1031c-5d50-4bd7-81d4-77814c1def30,"239 Harper Meadow Apt. 753, New Brunswick, NJ 07693",3645715,4,3.5,4995,2.12,2004,Townhouse,For Sale
03dea664-e3ee-425e-a6de-f3a76c6d5fd7,"4582 Andrew Canyon, Hopewell, NJ 07326",921710,3,5.0,2821,3.08,2009,Single Family,For Sale
f6fa093a-3687-4120-8efd-b37b60837789,"09568 Julie Port, Franklin Township, NJ 08126",2402222,5,4.5,4627,2.67,1989,Single Family,For Sale
d3c81b4d-29f5-4e13-b05d-06056956ae38,"98935 Ashley Court, Bridgewater, NJ 08066",2022526,4,5.5,4383,1.2,1942,Multi-Family,For Sale
ba3087e4-b2b4-4806-8852-0f4e5f02ddd0,"3860 Mary Creek, South Brunswick, NJ 07988",2184340,5,2.5,3949,2.56,2011,Townhouse,For Sale
18ef4071-b375-4657-a3bc-227a1f5df5d2,"648 Tina Mountains, Franklin Township, NJ 08398",2302313,7,3.5,4306,3.75,1974,Single Family,For Sale
10c7232f-9491-4a9e-b7e6-d4aee697b89e,"54302 Townsend Cliff, Hillsborough, NJ 08590",1942698,6,4.5,4364,0.88,1968,Single Family,For Sale
bb021d45-7b2d-4d45-a138-01a52c7d05ee,"890 Kevin Cliffs Suite 753, Hillsborough, NJ 07327",2012341,5,3.0,3854,3.79,1983,Townhouse,For Sale
75409b41-efe4-476d-b054-33e263bc70fe,"08183 Andrew Lock, Franklin Township, NJ 08168",2601853,3,5.5,4046,3.81,1985,Townhouse,For Sale
10ec6320-a7d7-4612-85c7-71f03ef8ee38,"9234 James Mall, Princeton, NJ 07828",2491968,7,3.0,4983,2.73,1952,Townhouse,For Sale
c85326fd-d211-4099-b31d-b56119aa5d90,"7559 Thompson Mount Apt. 839, Hillsborough, NJ 08980",1379331,6,5.0,4308,2.22,1949,Townhouse,For Sale
11a49252-c71b-487c-b3ea-a351584a7f42,"15106 Wright Mount, Princeton, NJ 07193",2591018,4,3.0,4612,3.37,1966,Townhouse,For Sale
1b081f7e-432a-43ab-bb51-62c60ed97bee,"89326 April Field, Bridgewater, NJ 08807",3923669,4,6.0,5626,2.79,2004,Single Family,For Sale
0cedaf89-3f73-4267-9839-9f7dae5097af,"480 Connie Via, Lawrenceville, NJ 08911",3062888,6,3.5,4881,3.27,2008,Single Family,For Sale
1ecdf535-20cd-4c42-9ad4-310a9a652a99,"0315 Osborn Village, Hopewell, NJ 08122",2866343,3,5.0,4447,1.81,1956,Single Family,For Sale
8c479e19-61d6-42ba-8bb3-bb38d76e4de2,"1877 Michael Vista, West Windsor, NJ 07342",3293018,4,6.0,5122,2.4,2006,Multi-Family,For Sale
9bd6c77a-dc7c-40a1-8dbd-bd1d1a00e068,"542 Dakota Island, Piscataway, NJ 08026",791734,5,1.5,3014,1.18,1979,Condo,For Sale
52052715-8ac3-4b9c-b842-cabcf8eca1fb,"141 Elizabeth Inlet, Franklin Township, NJ 07453",800289,5,3.0,2833,2.78,1984,Single Family,For Sale
6a93408b-b035-4bcb-86d2-30173f4d11bb,"17577 Justin Haven, Franklin Township, NJ 07914",2327575,7,6.0,6549,2.37,2019,Condo,For Sale
dfffbe07-7761-407e-ae28-3f5c2b4d8462,"40868 Elizabeth Ports, Lawrenceville, NJ 07424",3283772,5,5.5,5388,4.42,2008,Multi-Family,For Sale
48de7ef8-9f95-4a99-a95c-52e5a0bc1069,"41790 Smith Plains, New Brunswick, NJ 07332",830804,5,4.0,3256,0.28,1980,Multi-Family,For Sale
4b330a5b-5eab-40da-8c13-96d43f81fe0b,"22633 Estes Forest, Montgomery, NJ 08052",999873,6,3.5,2861,1.61,1977,Townhouse,For Sale
40d2739b-fa72-4061-9493-cdcf981e19c4,"6896 Ryan Glen, Woodbridge, NJ 08054",1167517,2,2.0,2042,1.24,1951,Multi-Family,For Sale
dfd762fc-43ee-4f36-b800-9cbe084bdbee,"233 Matthew Ville, Princeton, NJ 08488",3419450,5,3.5,4958,2.86,2022,Single Family,For Sale
35ec4b75-c412-4df5-b8aa-5944319ee92b,"693 Green Drives, Bridgewater, NJ 08484",3489472,3,3.5,5260,3.69,1945,Single Family,For Sale
732003ef-128d-4dfd-bf0d-4514a1b109b7,"82868 Richard Trafficway Suite 633, Hopewell, NJ 08812",1999338,3,2.5,2779,1.09,2015,Single Family,For Sale
ad5ff5a9-b2a4-4722-a052-425f735fcdc2,"440 Moore Lodge, Princeton, NJ 07485",1916580,2,4.0,3202,3.06,1975,Single Family,For Sale
e8302ce3-827a-4ff3-bc89-f2089d2d5613,"35927 Rogers Drive, Piscataway, NJ 08543",1745639,5,3.0,3337,2.65,1993,Single Family,For Sale
80d4c7a1-538b-424f-bfde-07ad96bffa9b,"261 Elliott Pass Suite 181, New Brunswick, NJ 07873",795410,5,2.0,3195,0.52,1950,Multi-Family,For Sale
c938bee1-5222-4da2-9dd0-91cfb65c69c7,"44787 Kevin Spurs, Hopewell, NJ 08883",2558426,6,2.5,4868,2.65,2004,Townhouse,For Sale
102258f1-6df6-4884-978d-8e3e1a29e15f,"21152 Terry Plaza Apt. 967, New Brunswick, NJ 08560",1553753,6,3.0,3626,3.05,1980,Single Family,For Sale
bdf9a64e-6ed1-4e76-91c9-e2675b2381dc,"9357 Murillo Highway, Hillsborough, NJ 07784",2119351,2,5.0,3656,1.08,1962,Single Family,For Sale
c40f87b3-05ac-42a8-b1fd-8a334c9cfec5,"73406 Wright Trace, Woodbridge, NJ 08351",1041869,4,5.0,3057,3.18,1963,Townhouse,For Sale
98426e9d-e608-430a-ae31-7c7d0d642df3,"56463 Hamilton Alley Suite 591, Franklin Township, NJ 07687",746033,4,1.5,2302,2.27,1962,Single Family,For Sale
59986ee7-9e33-451d-ad1b-2971392a1c71,"0974 Wendy Light Apt. 011, East Brunswick, NJ 07143",1703265,7,3.0,5036,2.36,1997,Condo,For Sale
6bfc3afd-6841-4669-9207-527a62adce1b,"2324 Stone Camp, Montgomery, NJ 08916",1894053,5,5.5,4938,2.27,1944,Condo,For Sale
8bd1eee2-c673-4e80-804f-df3fbfac1185,"1660 Barnes Villages Suite 455, East Brunswick, NJ 07751",1422151,4,5.0,3152,2.85,1960,Single Family,For Sale
c3e40888-23cd-471a-9f55-863726d62d87,"1477 Callahan Dale, Bridgewater, NJ 07485",1722663,3,4.5,3344,2.45,1962,Single Family,For Sale
d001d21f-75f2-457a-b652-91f5e6bc260d,"9960 Timothy Pike, Plainsboro, NJ 08237",2758231,3,6.0,4843,3.37,1963,Multi-Family,For Sale
e594a86a-d7d0-4e4b-8282-3f1106ce86d8,"6830 Gabriella Route Apt. 475, East Brunswick, NJ 08810",3209305,5,5.5,6300,4.03,1996,Condo,For Sale
a16767bc-a2e0-48e4-9ba9-13d4fbe93ac0,"89888 Melvin Drive Apt. 732, Princeton, NJ 08829",842627,6,2.0,2982,2.62,1969,Single Family,For Sale
2a085e63-3f01-46ee-9008-e6eab94e3374,"86613 Vincent Crossing, West Windsor, NJ 08831",2486188,6,6.0,5737,2.92,1971,Condo,For Sale
cde39034-8c0c-49d9-9bf3-ede980b2fc6e,"0627 Davis Valleys, Bridgewater, NJ 07924",3687166,7,4.5,6346,2.61,1998,Multi-Family,For Sale
644cf228-88f2-4adb-9eb6-a7bb6c7fcb75,"961 Jesse Key Apt. 803, East Brunswick, NJ 08618",3675328,6,5.0,5718,4.8,2021,Single Family,For Sale
5bcc81c3-05a4-44d1-aaf2-8db214b781c7,"4781 Kelly Isle Apt. 292, Hopewell, NJ 08481",3304079,7,6.0,5883,3.51,1940,Single Family,For Sale
0a295678-55c0-4fad-9307-ef867d181878,"882 Villarreal Estate Apt. 962, Franklin Township, NJ 07795",1515913,4,4.0,2986,0.78,1971,Single Family,For Sale
7524ff8d-ed8a-414e-8a34-5dd3a1ef1a88,"81389 Arias Curve, Piscataway, NJ 07887",3389965,4,5.0,5294,2.96,1996,Single Family,For Sale
1cb7f92f-8942-46f4-aeaa-44b0de0936f9,"39123 Suzanne Port Apt. 578, Princeton, NJ 07032",2612803,6,3.5,5363,1.67,1982,Single Family,For Sale
879c4774-3b6a-44ce-9697-0ea1ec1e27d6,"82389 Ashley Extension Apt. 079, Lawrenceville, NJ 08432",1230534,6,5.0,3925,1.58,1968,Single Family,For Sale
ef82ddba-8a76-40ee-90cf-ac5a1472328c,"21924 Carpenter Port Apt. 533, Plainsboro, NJ 07673",2644898,3,3.0,3873,3.8,2004,Single Family,For Sale
af4dae5d-6a6e-4004-92b0-24e92a5c9703,"33466 Amanda Drives Suite 103, West Windsor, NJ 08031",2943822,6,6.0,5490,1.6,1956,Single Family,For Sale
c591af03-ad94-4688-841b-172f841e41ea,"8197 Weiss Villages Apt. 271, Woodbridge, NJ 07117",1634612,2,3.5,2973,1.35,1970,Single Family,For Sale
a7555a86-f3d7-4dd8-b014-ba39be81a846,"3020 Tamara Skyway, Princeton, NJ 07261",3198121,4,6.0,5601,1.84,2025,Townhouse,For Sale
e880db00-9747-4e04-ab26-7225162685e0,"241 Matthew Glens, West Windsor, NJ 08825",2653535,3,4.5,4329,3.55,2015,Single Family,For Sale
360419b4-42e7-43fd-9cb6-dcaf1287aebc,"6268 Collins Village, East Brunswick, NJ 08294",2963988,3,3.0,4030,3.38,1962,Single Family,For Sale
34e9f3ad-3082-4dd8-b5e9-cfb5f5a8a849,"67087 Margaret Fort, Princeton, NJ 07259",2446526,6,4.0,4862,1.58,1973,Multi-Family,For Sale
a084a9d6-7aea-4903-866d-c25b18921dc7,"017 Medina Forge, East Brunswick, NJ 07840",3069401,7,5.5,5431,2.76,2024,Multi-Family,For Sale
ffc71237-552c-4eba-833b-db77cb7eaa99,"40096 Olivia Heights Apt. 508, Bridgewater, NJ 08430",879190,5,4.0,2955,1.96,1978,Single Family,For Sale
22938579-e861-4281-9d0d-836ca8fca826,"85923 Nelson Lock Apt. 748, East Brunswick, NJ 08285",3003918,5,5.5,4921,2.12,2018,Single Family,For Sale
a3db42e9-62e5-412f-8dbf-d3917d2736d8,"45261 Alejandro Canyon, Hillsborough, NJ 07242",1027973,3,4.5,3041,1.96,1951,Single Family,For Sale
415fe086-563d-4ccf-a7e6-7b14f14d49b9,"06585 Price Plains Apt. 284, Hillsborough, NJ 07800",3720848,3,4.5,4806,2.91,2010,Single Family,For Sale
0184b4b0-5aff-42ac-912f-10c3d2068697,"4549 Thomas Trail Apt. 397, Montgomery, NJ 07764",1797048,6,5.5,4449,1.17,1958,Single Family,For Sale
c5254929-48e2-44b4-8fd3-0003f0b446dd,"17098 Fleming Mount, New Brunswick, NJ 08873",2008105,3,3.5,3592,1.36,1954,Multi-Family,For Sale
87f4a4b5-d69d-4bd5-af29-03596018915c,"99197 Rodriguez Plains Suite 883, Hillsborough, NJ 08256",2496559,4,6.0,5221,2.97,2010,Condo,For Sale
8472dbdb-702d-41d0-9a98-ee77728a7d64,"48612 Brown Track Apt. 205, East Brunswick, NJ 08552",2498455,6,5.5,4980,1.53,1978,Single Family,For Sale
82fc88b9-40ab-42e9-97df-e1595874461b,"0607 Lee Locks, Woodbridge, NJ 08110",3647180,6,6.0,5913,2.24,2002,Townhouse,For Sale
ea136232-e655-46df-b594-7fe1df93e069,"79404 Valerie Gateway, South Brunswick, NJ 08758",3651433,6,5.0,6219,3.61,2017,Multi-Family,For Sale
66224e66-c688-4161-9415-e520ed0f092b,"5725 George Mountain, Edison, NJ 07122",1404195,2,3.0,2737,2.52,1960,Single Family,For Sale
d2345bfa-2da9-4dc1-8805-b64ef37b5472,"8268 Hart Mount Suite 361, East Brunswick, NJ 07907",2314005,4,3.0,4281,1.48,1988,Townhouse,For Sale
e6642a6e-781b-43f2-907d-4eae930af525,"65040 Rebecca Road Apt. 931, South Brunswick, NJ 08392",3409484,7,5.5,6416,3.7,2022,Single Family,For Sale
a7fe8472-d8e9-4a94-b025-92833f9cc92c,"86480 Deborah Lodge, Edison, NJ 07836",3926808,6,4.5,6052,2.7,2022,Single Family,For Sale
10d3c1aa-6e7b-4de5-b162-904792e92b2e,"440 Duran Freeway Suite 799, South Brunswick, NJ 07047",1154421,6,4.5,3516,0.71,1944,Single Family,For Sale
374a495d-252e-42d4-9a80-1ccf5fb2424e,"450 Villarreal Curve Apt. 291, Lawrenceville, NJ 08028",994116,5,4.0,3543,1.03,2007,Single Family,For Sale
23bd0f78-2a5f-4217-8afb-2e6ce5e83435,"618 Murphy Lock, East Brunswick, NJ 08922",3164239,7,4.5,4983,2.26,1960,Townhouse,For Sale
9f0f4ff3-d527-4f94-8ab4-0b16602ca9f4,"33750 Maldonado Points, South Brunswick, NJ 07139",3561003,4,6.0,6104,2.11,2019,Single Family,For Sale
9edbbbd7-b511-4a0a-8212-c32bb1b08edd,"01331 Samantha Orchard Suite 497, East Brunswick, NJ 07200",3193580,4,5.0,4690,4.36,1998,Single Family,For Sale
4fe22ea5-e070-4a44-af72-d9920a24f026,"02994 Montgomery Burg Apt. 999, Edison, NJ 08773",3684981,5,4.0,5443,2.82,1999,Single Family,For Sale
41470c56-5416-4e5b-ae60-cf7f13a15460,"565 Johnson Freeway Apt. 587, Piscataway, NJ 07145",3024582,3,6.0,4815,3.0,2009,Single Family,For Sale
93b4b6c3-2c74-46ab-b806-f1dbe2d9c122,"240 Camacho Radial Apt. 435, Hopewell, NJ 08697",1382199,5,2.0,4133,1.05,1968,Single Family,For Sale
05b680e1-5597-4393-a8d6-f49502c71111,"8169 Lisa Forges Suite 429, Montgomery, NJ 07239",3777942,4,4.5,4991,4.08,1965,Multi-Family,For Sale
5243e375-ca6d-4404-9e52-e0f7b3c272bc,"733 Jesse Plaza, East Brunswick, NJ 07492",3605927,4,5.0,5748,2.46,2016,Single Family,For Sale
27455fb9-51c9-4839-a397-12543b95ff49,"97353 Shannon Crest Suite 295, Franklin Township, NJ 07263",2183798,3,2.5,3474,2.25,1976,Townhouse,For Sale
b1467fff-a508-4165-a544-435378bc8392,"08733 Mary Isle, Lawrenceville, NJ 08003",1139052,4,4.0,2683,2.9,1952,Single Family,For Sale
c536b806-652a-4ee7-86ce-42b15d847e68,"586 Moon Fall, South Brunswick, NJ 08127",1117862,2,4.0,3079,2.91,2011,Single Family,For Sale
2206c79e-b94c-4bf8-ab04-681da4e5b410,"1786 Alyssa Rapid, Franklin Township, NJ 07646",3850973,7,6.0,6611,4.91,2001,Townhouse,For Sale
352ea75c-9870-4261-90b0-ac3ab4553dd2,"4698 Samantha Knolls Suite 918, Edison, NJ 07005",3662427,6,3.5,5841,2.16,1997,Single Family,For Sale
52fbd28f-3378-4be3-a21e-b1686651cfdf,"8986 Austin Mount, Woodbridge, NJ 07040",2483724,7,5.0,5570,2.87,2013,Townhouse,For Sale
515e5bb4-e955-4d32-b78b-824fe738d148,"362 Sharon Knolls Suite 253, Lawrenceville, NJ 07687",924094,6,3.0,3117,3.07,1956,Single Family,For Sale
e8c6fd13-d504-4046-9302-ba6db89b19cb,"72060 Watts Valley Apt. 531, Edison, NJ 08591",2717175,5,5.0,5012,1.69,2006,Townhouse,For Sale
2a4ceb1b-709c-4822-b00b-a7fb2f37d478,"01657 Cummings Club Suite 902, Franklin Township, NJ 07088",2351804,6,5.5,4659,3.17,1963,Single Family,For Sale
5a2d4836-9481-4d35-9d2a-9e056d4bc5b9,"692 Karen Radial, Woodbridge, NJ 07845",2006888,6,4.0,4568,1.21,2025,Townhouse,For Sale
e8f743c3-86d7-4822-b1fb-6624ca000c66,"80071 Colin Via, Piscataway, NJ 08861",1516310,5,4.0,3959,2.88,1963,Single Family,For Sale
38df54b2-c9ed-4ce4-b636-28f84b3a7cfc,"210 Smith Canyon, Franklin Township, NJ 08366",1487673,2,3.0,2679,1.72,1955,Single Family,For Sale
f13a1dfb-083e-4faf-8eb5-06b7d8bcf365,"689 Timothy Forest Suite 933, Piscataway, NJ 08113",831560,4,3.5,2269,2.48,1982,Single Family,For Sale
c71fceaa-19ea-46cc-ac6b-274d11de3a43,"84586 Gibbs Villages, East Brunswick, NJ 08639",1045364,4,5.0,3940,1.57,1977,Single Family,For Sale
0da772f9-b82e-426a-95bd-445240e44705,"3222 James Pines Apt. 500, Bridgewater, NJ 08143",3238616,5,5.5,5623,2.13,2006,Townhouse,For Sale
54c183a5-da69-4cfd-89f0-9fae52e66e6c,"62539 Jessica Plaza, Lawrenceville, NJ 08987",1904884,5,2.5,3946,2.5,1996,Single Family,For Sale
6ceb65eb-4d91-4892-a215-99dd434fd0df,"6058 Jennifer Glen, Piscataway, NJ 07806",3988225,6,5.5,6250,2.1,1999,Single Family,For Sale
3d80667b-0cb1-4536-a5a2-f85e78c3f570,"4716 Morgan Streets, Franklin Township, NJ 07150",727458,5,2.5,2111,1.8,1969,Single Family,For Sale
ad121d3f-27cc-4423-baa1-6702e07e1037,"84913 Saunders Junctions Apt. 634, Plainsboro, NJ 08704",3172810,6,6.0,5798,2.14,2018,Multi-Family,For Sale
ae8fdc63-454c-4558-b6da-7105ce607ec8,"272 Scott Rest Suite 345, Edison, NJ 08644",1521982,4,3.0,3318,2.38,1947,Single Family,For Sale
acee76ee-7361-4ea7-9046-a26b96052a60,"733 Welch Spring Apt. 865, Montgomery, NJ 07362",2468070,7,3.0,4928,3.08,1969,Townhouse,For Sale
85745edb-b889-4308-8efa-54429fce790f,"62982 Martin Station Suite 943, Piscataway, NJ 07877",3764996,6,4.5,6101,3.28,1985,Multi-Family,For Sale
b3acbcde-f9ca-4670-8aa5-5ba179823123,"3013 Jackson Springs, Princeton, NJ 07235",1997767,2,3.0,3320,3.42,2025,Single Family,For Sale
b410ad4d-1f0e-4773-8637-fc855eb3e8b4,"71348 Ryan Corner Suite 628, Piscataway, NJ 07437",3126436,7,6.0,5860,4.03,1985,Townhouse,For Sale
d2116646-861b-4e68-938a-7a8fce48d6f4,"451 White Passage Apt. 091, Lawrenceville, NJ 07439",2683796,4,5.5,4259,1.42,1994,Townhouse,For Sale
65a7a98e-695d-4ab8-86a2-1329be7f9a33,"026 Andrew Stream Suite 500, West Windsor, NJ 08451",3310068,6,5.0,5349,4.57,1940,Single Family,For Sale
120ab308-0a11-4915-9eb6-42cfb294fa6e,"42560 Horne Gardens Apt. 251, Lawrenceville, NJ 07672",1227330,3,4.5,3013,1.54,1953,Single Family,For Sale
8e7a951c-b3bf-4539-a4de-7bb12c39c6d9,"85997 Higgins Estates, Princeton, NJ 08700",3481433,7,5.0,5915,4.06,1965,Single Family,For Sale
3b9d0884-c109-4370-aa80-b8490f3e54a0,"670 Carpenter Mountains Apt. 136, Princeton, NJ 07809",2766587,4,4.5,4161,3.21,2015,Single Family,For Sale
4d963ec3-3d9a-4df8-bc1f-8af086f36819,"3827 Brian Stream, Franklin Township, NJ 07786",3620117,3,5.5,5385,3.9,2008,Single Family,For Sale
f40c384f-8a95-428d-8a28-f130b5f85f23,"97500 Jeremy Shoal, Montgomery, NJ 08393",3443553,5,6.0,5312,1.8,2002,Multi-Family,For Sale
bdfd6bfe-e565-4208-a352-39755249d2cd,"8963 Robinson Fall, Lawrenceville, NJ 07035",970598,5,5.0,3603,2.82,2017,Condo,For Sale
85074919-280d-4e48-acbc-3f813eeae05c,"972 Sanders Fields Apt. 680, Edison, NJ 08631",1726512,5,5.0,4597,2.18,2009,Single Family,For Sale
64e41cfb-9ba2-4a22-b3dd-03544dd977bb,"286 John Islands, Montgomery, NJ 07336",1915231,3,3.0,2824,3.36,1948,Single Family,For Sale
a1a106a7-7783-4c73-a93c-f0441bf6395d,"077 Sara Forks Suite 365, Edison, NJ 07902",3373167,5,6.0,5765,2.67,1985,Single Family,For Sale
f9ffca47-8cac-41a2-aeb7-2728ebced8e5,"10820 Hall Extensions Apt. 796, Franklin Township, NJ 08202",745194,3,2.5,2104,1.26,1953,Single Family,For Sale
e8d27e2f-5542-4e58-82e3-a8cc9204d687,"03036 Joseph Vista, New Brunswick, NJ 07143",1354603,6,4.5,3604,3.34,1951,Single Family,For Sale
d110d7ba-e9ea-41e5-ae28-393839f58227,"074 Jennifer Haven, Woodbridge, NJ 07602",3679071,5,5.0,5578,2.72,1994,Single Family,For Sale
ced9e19e-4e6b-4438-a794-8ae70de85f55,"1248 Matthew Forks Apt. 801, Plainsboro, NJ 07884",1831635,6,3.5,3865,1.39,1944,Single Family,For Sale
c6f67f86-cb38-4ddb-8b02-a844a0781ce3,"8684 Sophia Lodge, Woodbridge, NJ 08020",3214606,3,3.5,4314,1.87,2011,Single Family,For Sale
e2d0b77b-54a1-4550-a8d0-522ea12cbbb0,"0443 Bauer Hill, Hopewell, NJ 08450",3208066,3,4.5,3998,3.05,1999,Single Family,For Sale
ff74bb9e-4daf-49e6-b8e6-cb38dd2d53e3,"072 Leach Creek, Princeton, NJ 08342",2040082,2,3.5,3327,3.29,1989,Single Family,For Sale
2793e8a1-c401-4003-aff4-553b765cb146,"60335 Marquez Lights, Hopewell, NJ 07315",2932944,5,5.5,4717,3.03,2018,Single Family,For Sale
77b76442-9b9f-43cf-913e-23cd7454ce70,"34610 James Isle Apt. 600, Woodbridge, NJ 08221",1274981,6,2.0,3760,3.07,2018,Condo,For Sale
e6407a0a-3613-4484-a19f-df96974ef340,"93811 Castaneda Ports Apt. 562, Hillsborough, NJ 08811",2948849,5,3.5,4894,2.71,1961,Single Family,For Sale
3ae1db0c-32b5-403a-9799-620d982ee930,"3819 Cabrera Harbor, Bridgewater, NJ 08774",3528119,3,5.0,4629,3.17,1950,Single Family,For Sale
d63775ef-12af-4184-8058-cdc8b82476ad,"25980 Glass Overpass, Piscataway, NJ 08127",565342,6,2.0,3030,1.82,1972,Townhouse,For Sale
859b25c6-19b3-4f3e-9a15-3abb7b3dbf91,"3787 David Orchard Suite 196, Hillsborough, NJ 08657",1054207,2,4.0,2498,1.65,1974,Condo,For Sale
7ca1816b-1395-436c-80c2-5b1afbefcb05,"1669 Christopher Lodge, New Brunswick, NJ 08907",816373,3,4.0,2418,1.39,1969,Condo,For Sale
9b020da0-e757-493e-b2b4-7264de228aae,"89556 Travis Hollow, East Brunswick, NJ 07952",3129912,3,5.5,4781,2.34,2013,Townhouse,For Sale
281f21fc-acac-45f6-b181-3e66d649571d,"5796 Robert Track, Plainsboro, NJ 07517",1097930,4,2.5,3389,1.89,1944,Single Family,For Sale
93d6a097-a9dc-49fa-993e-588182d4bb68,"81399 Edwards Ramp Apt. 984, Piscataway, NJ 07477",3986510,3,6.0,5677,2.99,2013,Multi-Family,For Sale
d29dfcd6-8bc4-47f1-a0f8-84362d944afc,"0227 Forbes Estates, Montgomery, NJ 08050",1159830,4,5.0,3378,3.11,1949,Single Family,For Sale
716eff52-3ad9-4ce6-a3e7-8b29f464d87a,"12965 Cindy Square, Hillsborough, NJ 07646",2611868,4,6.0,4813,2.32,1958,Single Family,For Sale
366f3bbd-0b71-4550-85f2-0b06d7fd1d19,"1261 Johnson Parkways Suite 265, Hopewell, NJ 08968",862077,5,4.0,3218,1.26,1947,Condo,For Sale
9e5c3ff6-2dba-4b89-99c4-576cd16651f2,"563 Elizabeth Tunnel, Lawrenceville, NJ 08793",2357760,4,4.5,4193,2.73,1948,Single Family,For Sale
6df959f4-a31a-4746-b028-355ea4d62475,"720 Jones Manors Apt. 132, South Brunswick, NJ 07022",2492658,3,3.5,4461,1.77,1958,Single Family,For Sale
91978326-6355-4b93-9c32-0f3fa04f7c9d,"5446 David Square Apt. 462, Princeton, NJ 08798",1814933,6,3.5,4556,3.55,1940,Single Family,For Sale
0b4b3030-96e7-4b1f-8669-09697ecf8fbd,"77714 Frank Isle, Plainsboro, NJ 08232",1843621,4,4.0,5018,1.86,1967,Condo,For Sale
c1de42d7-1367-4f82-9b6b-fc420ff84974,"6771 Strickland Overpass Apt. 201, Piscataway, NJ 07403",1756748,2,3.5,3206,2.56,1963,Townhouse,For Sale
94695887-57d0-4cc4-92df-67e97417f00c,"312 Martinez Roads Apt. 739, Franklin Township, NJ 08467",1252244,2,2.5,2430,3.04,1982,Townhouse,For Sale
ad01a9a8-15a0-4e29-9a44-40462381de9b,"91678 Alison Brooks, Piscataway, NJ 07754",2498899,7,3.0,4680,2.14,1940,Single Family,For Sale
a4e7c0b8-814f-47ea-a3e6-f6af3a239486,"822 Monica Land Apt. 462, Edison, NJ 07317",3273556,4,5.0,4910,3.77,1992,Single Family,For Sale
5b8ded9e-1a81-4e43-9046-d6c9230ab2de,"13801 Eric Circle Suite 965, Bridgewater, NJ 07202",887570,6,3.5,3138,2.2,1973,Condo,For Sale
b0c7036d-330c-494d-95e5-01c755d36593,"046 Leonard Harbors Suite 261, New Brunswick, NJ 07701",2678267,7,5.5,5181,2.9,2001,Single Family,For Sale
b9c03025-c908-4392-bcae-a65434c3bdef,"9642 Michelle Cape Suite 476, Plainsboro, NJ 07826",2107752,5,6.0,4882,3.88,1973,Condo,For Sale
86c927fc-bd6b-4cff-b94a-8d7ca937d6b8,"90416 Young Row, Edison, NJ 08654",1554345,5,2.5,3385,1.28,1943,Single Family,For Sale
46beefec-ee0e-42ec-b2a2-d8a85ac8896e,"713 Wilson Mission Suite 012, Plainsboro, NJ 08681",2245893,2,3.0,3362,3.79,1985,Single Family,For Sale
cc0c8b87-f041-44cf-b607-9f1c8c04ef3f,"78641 Andre Run, Princeton, NJ 07333",3691007,6,5.0,5715,3.44,2007,Single Family,For Sale
9581f873-490e-4779-97de-6a74beccff4c,"76066 Torres Mountains Apt. 435, West Windsor, NJ 08536",3966313,5,6.0,6466,3.52,1992,Townhouse,For Sale
24035270-6ba2-4681-8777-5169a4905b6c,"307 Scott Key Apt. 973, Hillsborough, NJ 07263",2914901,5,4.5,5236,1.52,1969,Multi-Family,For Sale
8d5ceca2-4e34-41ce-87f0-136b190aaf92,"34011 Parker Forges Suite 093, Piscataway, NJ 08636",3131140,6,3.0,5576,3.75,2023,Single Family,For Sale
9b2ced7b-14ff-48bf-808a-985c00e9c177,"0514 Sara Route Apt. 230, Princeton, NJ 08099",3830853,5,5.5,5627,4.59,1962,Single Family,For Sale
f62a390e-213f-4768-9d8f-316c23fee793,"12803 Sean Mount, Hopewell, NJ 08688",3971293,6,6.0,6339,4.23,2008,Single Family,For Sale
0e207f39-aac5-4f1f-8316-b383dfd827fe,"58368 Ralph Fields, Piscataway, NJ 08199",730624,6,1.5,2451,3.13,1948,Single Family,For Sale
b017da7f-2d3b-4bad-bd06-8d168aa6ce86,"30524 Ronnie Overpass, Lawrenceville, NJ 07704",3555482,3,4.0,4892,2.01,1998,Single Family,For Sale
e8bc0d95-16d2-484f-b3a2-a3d075b8e320,"49968 Caldwell Track Suite 971, Plainsboro, NJ 08665",1769799,3,3.0,2452,0.82,2020,Multi-Family,For Sale
